track_name,track_id,duration_ms,album_name,release_date,label,album_popularity,album_id,artist_id,duration_sec
My Hero (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals],14B8YJa2DLujXB8AXLUOey,244162,My Hero (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals] - Single,2012-03-05 00:00:00 UTC,Stingray Music,0,40x69eekeRlyMA3ciz44WP,0GQkTwFb7D3ePIpnxwYavf,244.162
Times Like These (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals],7cLQTMxbPK8KmjM1Lw7gvy,261897,Times Like These (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals],2011-10-24 00:00:00 UTC,Stingray Music,0,4FmsBzmqDascfNCFKNLUXv,0GQkTwFb7D3ePIpnxwYavf,261.897
Highway Star (In The Style Of Deep Purple) [Performance Track With Demonstration Vocals] - Single,7bRMSCBmuGSgx3sI2woNe6,366255,Highway Star (In The Style Of Deep Purple) [Performance Track With Demonstration Vocals] - Single,2012-05-08 00:00:00 UTC,Stingray Music,0,4XTrtv789RDruuDSY83Qf0,0GQkTwFb7D3ePIpnxwYavf,366.255
Papercut (In The Style Of Linkin Park) [Performance Track With Demonstration Vocals],6IIHfFB9vaHXt670Je6uhl,184506,Papercut (In The Style Of Linkin Park) [Performance Track With Demonstration Vocals],2011-12-05 00:00:00 UTC,Stingray Music,0,4fxuHwqsM0od4aneD7ky3g,0GQkTwFb7D3ePIpnxwYavf,184.506
Sweet Leaf (In The Style Of Black Sabbath) [Performance Track With Demonstration Vocals],1ZWgKzeOHl54regAmF4d7v,313009,Sweet Leaf (In The Style Of Black Sabbath) [Performance Track With Demonstration Vocals],2011-12-05 00:00:00 UTC,Stingray Music,0,5YKjHJtw00XxmYqGP3uBTx,0GQkTwFb7D3ePIpnxwYavf,313.009
All My Life (Radio Version) [In The Style Of Foo Fighters] {Performance Track With Demonstration Vocals},5SPcED8SkCjC0xGSjuArsM,249800,All My Life (Radio Version) [In The Style Of Foo Fighters] {Performance Track With Demonstration Vocals},2011-10-24 00:00:00 UTC,Stingray Music,0,5y9cS7uelpvWG3XKV5F50E,0GQkTwFb7D3ePIpnxwYavf,249.8
Hey Joe (In The Style Of The Jimi Hendrix Experience) [Performance Track With Demonstration Vocals],7dvwEs7DBlv9AMsH1Iecs5,206315,Hey Joe (In The Style Of The Jimi Hendrix Experience) [Performance Track With Demonstration Vocals] - Single,2012-07-01 00:00:00 UTC,Stingray Music,0,68L85aKIkUVQUnUKzHMTbQ,0GQkTwFb7D3ePIpnxwYavf,206.315
This Is A Call (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals] - Single,51lebnCrzjiOGcI2lQMKUr,227965,This Is A Call (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals] - Single,2012-06-13 00:00:00 UTC,Stingray Music,0,6TvwWPD0nJcCOZr3EPmAiE,0GQkTwFb7D3ePIpnxwYavf,227.965
Iron Man (In The Style Of Black Sabbath) [Performance Track With Demonstration Vocals],2oGzhBMQkL04rztV43BTQL,313924,Iron Man (In The Style Of Black Sabbath) [Performance Track With Demonstration Vocals],2011-12-25 00:00:00 UTC,Stingray Music,0,6U1hRUzxmGTUUnkLdoQdU7,0GQkTwFb7D3ePIpnxwYavf,313.924
Hush - Single (In The Style Of Deep Purple) [Performance Track With Demonstration Vocals],2oEiZ1dYWBlPejnjcFkxoG,259125,Hush - Single (In The Style Of Deep Purple) [Performance Track With Demonstration Vocals],2012-01-11 00:00:00 UTC,Stingray Music,0,6WgLSetoyrtFbCU0suibUt,0GQkTwFb7D3ePIpnxwYavf,259.125
Big Me (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals],2ZhFLgnPGwOdqUDs9vz867,128806,Big Me (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals],2011-12-25 00:00:00 UTC,Stingray Music,0,6vlpaUlYlxqMCDAZvbzWIK,0GQkTwFb7D3ePIpnxwYavf,128.806
War Pigs - Single (In The Style Of Black Sabbath) [Performance Track With Demonstration Vocals],6t8B7ZBO66SL97VCHgKswS,473670,War Pigs - Single (In The Style Of Black Sabbath) [Performance Track With Demonstration Vocals],2012-01-11 00:00:00 UTC,Stingray Music,0,7FE9KWH6YvbRgh4YrLnShh,0GQkTwFb7D3ePIpnxwYavf,473.67
Learn To Fly - Single (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals],761ylXFgY7iyUJR8wjR9HM,237190,Learn To Fly - Single (In The Style Of Foo Fighters) [Performance Track With Demonstration Vocals],2012-01-26 00:00:00 UTC,Stingray Music,0,7yBQOLthU4uLKEqEw9woEf,0GQkTwFb7D3ePIpnxwYavf,237.19
Wheels (As Made Famous By Foo Fighters),4xET52ob6CQelC80Pl5Imr,293958,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,293.958
In Bloom (As Made Famous By Nirvana),7FjTLPGMw3ezTEbgkHhrpH,269013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,269.013
You Know You'Re Right (As Made Famous By Nirvana),3imP1FR6PBHtHznmJWDGBZ,222013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,222.013
Smells Like Teen Spirit (As Made Famous By Nirvana),2pCirIYyPnWB1lbUSymQn6,307013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,307.013
Everlong (As Made Famous By Foo Fighters),1Y8j4RBRUqK4V9WfAuRAoE,269746,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,269.746
Times Like These (As Made Famous By Foo Fighters),5qDEVRiOAy0H6KHMEIhBYH,290813,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,290.813
"Pretender, The (As Made Famous By Foo Fighters)",58MQk5N1YJLMZLrk72jIcz,289613,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,289.613
Heart Shaped Box (As Made Famous By Nirvana),0KGSrhaQDeruRx15qK3zIJ,301653,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,301.653
About A Girl (As Made Famous By Nirvana),3MbBGyoROMc9Rozsd3UfWu,191013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,191.013
All Of My Life (As Made Famous By Foo Fighters),1ca4AKSfrX3vTMSC2Ga0Uc,290040,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,290.04
Come As You Are (As Made Famous By Nirvana),0mxAVd5g3oLU8iKRki6S9c,237013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,237.013
Best Of You (As Made Famous By Foo Fighters),4gm3X8Mq6XccYGhJBeiD2x,279013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,279.013
Doa (As Made Famous By Foo Fighters),5Oj9LvAgelKuQdwT7Xnuoo,275013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,275.013
Monkey Wrench (As Made Famous By Foo Fighters),0PoAqWig8H5J6U8Z2P6DBr,254173,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,254.173
All Apologies (As Made Famous By Nirvana),0b7E7izKNW4Mh45sJMbP83,251013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,251.013
Lithium (As Made Famous By Nirvana),2MhFHrmWfL2bf11LQ9miOX,267013,Drew'S Famous # 1 Karaoke Hits: Sing Like The Foo Fighters & Nirvana,2011-03-08 00:00:00 UTC,TUTM Karaoke,0,0d295oHtY2XELzcDGdRzN0,0GRelLAVHzwasg0Ja7gJUy,267.013
Rope (As Made Famous By Foo Fighters),43y6JOih09kvPXknm9MrEW,276775,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,276.775
Doa (As Made Famous By Foo Fighters),65TNwi9YNZAEiF9LFan8UE,275013,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,275.013
Best Of You (As Made Famous By Foo Fighters),5umcioKkrZPQDSwdse3Lpl,279013,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,279.013
Savior (As Made Famous By Rise Against),2DlxiEPJLB9nf0Aol82vNE,260013,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,260.013
Mountains (As Made Famous By Biffy Clyro),1k7JAgrrlZpmnyPKLyCi8V,217818,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,217.818
Monkey Wrench (As Made Famous By Foo Fighters),1QJwEayXR2G51nMzUKqd5x,254173,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,254.173
All Of My Life (As Made Famous By Foo Fighters),1TvJUIFapphS4B2X6zRfHW,290040,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,290.04
Wheels (As Made Famous By Foo Fighters),15uBYPmdYVTumqk1OBjYEJ,293958,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,293.958
Times Like These (As Made Famous By Foo Fighters),0VFxtAD1Bz6NzFIRYVI06W,290813,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,290.813
Saturday Superhouse (As Made Famous By Biffy Clyro),2Sr9qvCqj3xGGl4NicRCLQ,207542,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,207.542
God & Satan (As Made Famous By Biffy Clyro),1Vnzywds8fwZ4LNIgYYleh,206148,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,206.148
The Ace Of Spades (As Made Famous By Motorhead),3qcEe3Ts28cJCvtgNXJr5e,185013,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,185.013
The Pretender (As Made Famous By Foo Fighters),0RnBCNo4utlWr5bCttxcCC,289613,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,289.613
Arlandria (As Made Famous By Foo Fighters),1VyHaGUzERuK540RQzTfJb,283979,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,283.979
Who'S Got A Match (As Made Famous By Biffy Clyro),2cWzsuurBSmdh8fAEHSOqF,159664,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,159.664
Iron Fist (As Made Famous By Motorhead),3Zq4yDHX11rWpzSocPujle,191613,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,191.613
Living Is A Problem Because Everything Dies (As Made Famous By Biffy Clyro),6XAUSmwyzhSApmR3sZqk5b,217992,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,217.992
Jailbait (As Made Famous By Motorhead),4Mo885k6UqMB2bNmDOSH1N,232013,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,232.013
Everlong (As Made Famous By Foo Fighters),2QbOiGHIEZhQYN4f2Dw5cH,269746,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,269.746
Folding Stars (As Made Famous By Biffy Clyro),53e2WlhwbvD561U2LvEMUo,263705,"Drew'S Famous # 1 Karaoke Hits: Sing Like Foo Fighters, Motorhead & More!",2011-07-26 00:00:00 UTC,TUTM Karaoke,0,0pNdSFGthImKG23ClAdAgv,0GRelLAVHzwasg0Ja7gJUy,263.705
All Of My Life (Karaoke Version),4yED4aa4XtPNvALcKiNOyC,265767,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,265.767
Everlong (Karaoke Version),1Z81jsQaseRVLuxP1qMaIF,246376,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,246.376
Can'T Stop (Karaoke Version),5iTbruW0BCk2CLIZ9D5VpY,261370,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,261.37
Arlandria (Karaoke Version),4Orc5en9ZfCsrYX8BCMZFq,265629,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,265.629
Californication (Karaoke Version),04Onzpwrv055pm3QBvhY3V,316148,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,316.148
The Zephyr Song (Karaoke Version),1s3A1Pean1kwoJ8dl3vzn4,230483,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,230.483
Scar Tissue (Karaoke Version),0YZf9rONms3dEgWxBx54gA,211653,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,211.653
Aeroplane (Karaoke Version),3kvzZBMKpzvZXV9sATCcG3,285395,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,285.395
By The Way (Karaoke Version),7sVVhcneDcdV4rP0BzTHC6,213400,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,213.4
Snow (Hey Oh) [Karaoke Version],5GNxCy2MPnstXpZwn0h0BE,332003,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,332.003
The Pretender (Karaoke Version),3gLaq21LTqlZ1X2yMOCPcu,266405,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,266.405
Suck My Kiss (Karaoke Version),4hYdMNsSyYEOTPKaAXuFmZ,218559,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,218.559
Times Like These (Karaoke Version),47wZT4EerXjlJkupV0Panu,267754,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,267.754
Rope (Karaoke Version),15l5z9kNiCXvpnSQE2jZZI,258009,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,258.009
Under The Bridge (Karaoke Version),2rPOciJALMJeHJ0omecswG,260451,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 1",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,3DKTg1MiHtLx5mx1c6OjgA,0GRelLAVHzwasg0Ja7gJUy,260.451
What I'Ve Done (As Made Famous By Linkin Park),5Id1MlIeMfJyeXV6EY4L7w,225320,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,225.32
Papercut (As Made Famous By Linkin Park),3Upf2PUYiUUWEePRVxZTYr,206013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,206.013
Numb (As Made Famous By Linkin Park),5EDcCJ18y80MyKPiCM3IZ9,227813,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,227.813
Forgotten (As Made Famous By Linkin Park),4ep8a0ph0QIh4NBihFnOP3,217013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,217.013
New Divide (As Made Famous By Linkin Park),6qrXtRSLgs5hAccrrt0k71,286578,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,286.578
Faint (As Made Famous By Linkin Park),64j863mYfiBUf5k9CCDeQv,185013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,185.013
Pushing Me Away (As Made Famous By Linkin Park),6I8g8bApbDQU7MUP78dvaJ,208013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,208.013
Leave Out All The Rest (As Made Famous By Linkin Park),7oWm9gDHuWIrKkrnaeoD38,214986,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,214.986
Points Of Authority (As Made Famous By Linkin Park),5SaBOqvHHsdVuWEBuvha8r,267013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,267.013
Somewhere I Belong (As Made Famous By Linkin Park),3ewFBaKoDsBzE1HJkbNiaz,237013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,237.013
In The End (As Made Famous By Linkin Park),6bYuyMlzaFTjH2t8tDiQnp,236013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,236.013
Runaway (As Made Famous By Linkin Park),0fNev2FE4uzhhEI3KuAduW,207013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,207.013
Crawling (As Made Famous By Linkin Park),1M3mA1mlbiG89yXLwbpUbS,225013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,225.013
Shadow Of The Day (As Made Famous By Linkin Park),2d88eIHuUD4yEukE74eile,270013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,270.013
One Step Closer (As Made Famous By Linkin Park),0LcKWXuqD1uHBtNKd5p6cH,177013,Drew'S Famous # 1 Karaoke Hits: Sing Like Linkin Park,2010-12-27 00:00:00 UTC,TUKA,0,5djZDpGyPRMKfD3vLJ12eB,0GRelLAVHzwasg0Ja7gJUy,177.013
We Care A Lot (Karaoke Version),0zgcpGqqfcDvqwB4yjZMH7,241927,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 2",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,5reCQh7cwjgVZ5T07M3Dym,0GRelLAVHzwasg0Ja7gJUy,241.927
She'S Got Issues (Karaoke Version),7eN0a49aw3hcwcjWmrioaW,219300,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 2",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,5reCQh7cwjgVZ5T07M3Dym,0GRelLAVHzwasg0Ja7gJUy,219.3
Best Of You (Karaoke Version),1xUgMRRh7VTxlki17MewDk,256723,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 2",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,5reCQh7cwjgVZ5T07M3Dym,0GRelLAVHzwasg0Ja7gJUy,256.723
Midlife Crisis (Karaoke Version),2JTf37YVoFQ8e7Gik3g4LD,257647,"Drew'S Famous # 1 Karaoke Hits: Sing Like Red Hot Chili Peppers, Foo Fighters & More! Vol. 2",2012-05-29 00:00:00 UTC,TUTM Karaoke,0,5reCQh7cwjgVZ5T07M3Dym,0GRelLAVHzwasg0Ja7gJUy,257.647
